2023-02-26 00:09:22,629 - root - INFO - 14920 - Loading video source
2023-02-26 00:09:23,426 - root - INFO - 14920 - Setting up preferable backend and target to CPU
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (876, 185) max = (939, 292) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (161, 205) max = (212, 330) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (312, 185) max = (360, 317) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (4, 380) max = (68, 531) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (1030, 465) max = (1099, 657) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (616, 619) max = (715, 718) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (778, -3) max = (802, 36) IsViolate = 0
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (854, -2) max = (892, 73) IsViolate = 1
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (885, -1) max = (924, 76) IsViolate = 1
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (903, 4) max = (940, 82) IsViolate = 1
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (922, 7) max = (953, 83) IsViolate = 1
2023-02-26 00:10:22,121 - root - DEBUG - 15124 - min = (389, 119) max = (426, 206) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (876, 185) max = (939, 292) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (161, 205) max = (212, 330) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (312, 185) max = (360, 317) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (4, 380) max = (68, 531) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (1030, 465) max = (1099, 657) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (616, 619) max = (715, 718) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (778, -3) max = (802, 36) IsViolate = 0
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (854, -2) max = (892, 73) IsViolate = 1
2023-02-26 00:10:23,202 - root - DEBUG - 15124 - min = (885, -1) max = (924, 76) IsViolate = 1
2023-02-26 00:10:23,212 - root - DEBUG - 15124 - min = (903, 4) max = (940, 82) IsViolate = 1
2023-02-26 00:10:23,213 - root - DEBUG - 15124 - min = (922, 7) max = (953, 83) IsViolate = 1
2023-02-26 00:10:23,213 - root - DEBUG - 15124 - min = (389, 119) max = (426, 206) IsViolate = 0
2023-02-26 00:10:24,103 - root - DEBUG - 15124 - min = (311, 178) max = (360, 314) IsViolate = 0
